candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
5453,5453.0,False,5453,5453.0,10,1454,True,1.268270427099537e-24,-10.243305993887486,0.31674851220043176,-1.0011619636271945,False,
5453,5453.0,False,5453,5453.0,20,727,True,2.6913763472971356e-23,-9.94352267698802,0.36671162225564435,-0.9026501104729122,False,
5453,5453.0,False,5453,5453.0,40,363,True,7.300998080000001e-21,-9.369307475214535,0.6463380200404016,-0.4588553836503145,False,
5586,5586.0,False,5586,5586.0,2,7207,True,4.038803796252442e-27,-10.785309751039309,0.04107503646156531,-2.0427717687714995,False,
5586,5586.0,False,5586,5586.0,5,2882,True,1.063911538442788e-27,-10.907280828033777,0.1372326401574232,-1.4861757495806334,False,
5586,5586.0,False,5586,5586.0,10,1441,True,2.653415593716395e-25,-10.39353188809894,0.30073762524340153,-1.0348528751782327,False,
5586,5586.0,False,5586,5586.0,20,720,True,3.060527744085921e-23,-9.930715075466235,0.3748370155819679,-0.8874493657623882,False,
5586,5586.0,False,5586,5586.0,40,360,True,7.925997362130393e-19,-8.861056091199737,0.4166970411822042,-0.8121648581388491,False,
5719,5719.0,False,5719,5719.0,2,7140,True,7.845107232184877e-26,-10.509084892381376,0.17136430199820807,-1.367833171288641,False,
5719,5719.0,False,5719,5719.0,5,2856,True,1.2156548424385244e-23,-10.022359533677534,0.1326478041549003,-1.5037420242035806,False,
5719,5719.0,False,5719,5719.0,10,1428,True,5.854141272333935e-23,-9.865841636968762,0.4909244832178564,-0.6888391696854593,False,
5719,5719.0,False,5719,5719.0,20,714,True,3.016709608103903e-20,-9.218362789615743,0.8652887229038713,-0.1696457726337628,False,
5719,5719.0,False,5719,5719.0,40,357,True,1.2361745699172766e-16,-8.279573268323611,0.5952388464752446,-0.531259673126956,False,
5852,5852.0,False,5852,5852.0,2,7074,True,4.253582474922138e-22,-9.664822113420263,0.08786495447973432,-1.7067692259029916,False,
5852,5852.0,False,5852,5852.0,5,2829,True,1.1311447441298635e-21,-9.56416165990276,0.0450134499343843,-2.004528754069522,False,
5852,5852.0,False,5852,5852.0,10,1414,True,7.0325396160422e-20,-9.127151302512088,0.11369650424592699,-1.5817944420548653,False,
5852,5852.0,False,5852,5852.0,20,707,True,5.8917482547661465e-18,-8.634629887457441,0.26214531088573545,-1.1213349573217568,False,
5852,5852.0,False,5852,5852.0,40,353,True,3.2376708668074074e-17,-8.437655190630348,0.4583187430826384,-0.7416181179161003,False,
5985,5985.0,False,5985,5985.0,2,7007,True,6.015467138398115e-21,-9.389729278007021,0.06808786570741224,-1.8244248651306245,False,
5985,5985.0,False,5985,5985.0,5,2803,True,3.611818942554085e-20,-9.199034037283958,0.24508554682089234,-1.1623691551698485,False,
5985,5985.0,False,5985,5985.0,10,1401,True,6.939543959574815e-19,-8.87585943882498,0.34042017078966424,-0.953335380326925,False,
5985,5985.0,False,5985,5985.0,20,700,True,2.5853781037465713e-18,-8.728296203096468,0.34873141576488664,-0.9370527671369022,False,
5985,5985.0,False,5985,5985.0,40,350,True,1.6023634681418916e-15,-7.968789328702201,0.6409779444073654,-0.46633190563833876,False,
6118,6118.0,False,6118,6118.0,2,6941,True,3.1119466405820788e-18,-8.707301454115838,0.04595368701340736,-1.9958184572400872,False,
6118,6118.0,False,6118,6118.0,5,2776,True,5.785909419474334e-17,-8.369508420111034,0.0866171528955651,-1.7135187174228868,False,
6118,6118.0,False,6118,6118.0,10,1388,True,5.6713538041351855e-18,-8.638987181308217,0.26931582514299124,-1.1046395070246045,False,
6118,6118.0,False,6118,6118.0,20,694,True,7.840140345780858e-16,-8.056669266310815,0.8294693860053346,-0.21538214957544782,False,
6118,6118.0,False,6118,6118.0,40,347,True,9.820993122153942e-14,-7.443287628725147,0.4831995218946171,-0.7011658455630833,False,
6251,6251.0,False,6251,6251.0,2,6874,True,5.200901583417769e-16,-8.106709478689803,0.06660979462257494,-1.8342978400472323,False,
6251,6251.0,False,6251,6251.0,5,2749,True,7.519485208114159e-17,-8.33856915094206,0.14075878922904667,-1.4729712461232793,False,
6251,6251.0,False,6251,6251.0,10,1374,True,7.027833782956137e-15,-7.783979163081186,0.22671443022551008,-1.2088657399388072,False,
6251,6251.0,False,6251,6251.0,20,687,True,6.611409348948828e-14,-7.495365055690916,0.3176956415351505,-0.9992044894171203,False,
6251,6251.0,False,6251,6251.0,40,343,True,2.910355380663385e-13,-7.298480563228778,0.5577305265591443,-0.586215768379171,False,
6384,6384.0,False,6384,6384.0,2,6808,True,2.8892613267602974e-13,-7.299459445217025,0.0427249947493678,-2.026388438872152,False,
6384,6384.0,False,6384,6384.0,5,2723,True,1.9398728859838094e-12,-7.038739037978632,0.1451899977808311,-1.4567333584579798,False,
6384,6384.0,False,6384,6384.0,10,1361,True,4.04310182452732e-12,-6.935666572593706,0.32063832759596367,-0.9931469892185144,False,
6384,6384.0,False,6384,6384.0,20,680,True,1.2901054296576848e-12,-7.095364992363019,0.5204201171161904,-0.6426979413113388,False,
6384,6384.0,False,6384,6384.0,40,340,True,2.5272978101125554e-11,-6.671773872042192,0.7522972426457365,-0.3156117175567086,False,
6517,6517.0,False,6517,6517.0,2,6741,True,1.3077227529622458e-11,-6.7677812466514515,0.06863716523764868,-1.8208006515500474,False,
6517,6517.0,False,6517,6517.0,5,2696,True,2.2557242699410746e-11,-6.688433292074427,0.03190442211173588,-2.1456060530490313,False,
6517,6517.0,False,6517,6517.0,10,1348,True,1.449000203547894e-11,-6.752918825838567,0.21312245158323917,-1.2450252970817226,False,
6517,6517.0,False,6517,6517.0,20,674,True,2.918649941073231e-11,-6.650617949840518,0.625005096419726,-0.4887692132884801,False,
6517,6517.0,False,6517,6517.0,40,337,True,3.5150411866462276e-10,-6.274170076588114,0.5070951757817495,-0.663367561888047,False,
6650,6650.0,False,6650,6650.0,2,6675,True,3.9825853298702845e-11,-6.604724028769432,0.04750655237438893,-1.981756034282556,False,
6650,6650.0,False,6650,6650.0,5,2670,True,8.909121532188021e-12,-6.82310865994048,0.19402849055284854,-1.2987536361534522,False,
6650,6650.0,False,6650,6650.0,10,1335,True,4.5699683982140925e-12,-6.918330594545969,0.2746458024019518,-1.0924262223569166,False,
6650,6650.0,False,6650,6650.0,20,667,True,1.4851237747462513e-10,-6.4068956606551835,0.4084347194158243,-0.8266513217331912,False,
6650,6650.0,False,6650,6650.0,40,333,True,2.340621387914722e-10,-6.337144709507519,0.5521418204756052,-0.5945537243976351,False,
6783,6783.0,False,6783,6783.0,2,6608,True,1.076183576187752e-10,-6.45584268606417,0.15719464405708428,-1.4145698837315686,False,
6783,6783.0,False,6783,6783.0,5,2643,True,1.5342285080803969e-09,-6.040725445394958,0.2032488959233889,-1.2723497039358473,False,
6783,6783.0,False,6783,6783.0,10,1321,True,3.6200353153235076e-09,-5.900681320959641,0.5659930391015757,-0.5739627048750654,False,
6783,6783.0,False,6783,6783.0,20,660,True,1.5600979529411356e-09,-6.038027176535594,0.6946737652027151,-0.39252036760092357,False,
6783,6783.0,False,6783,6783.0,40,330,True,4.6873347175409795e-09,-5.857908250959281,0.9054054076476415,-0.11883584757315964,False,
6916,6916.0,False,6916,6916.0,2,6542,True,1.238279483591467e-09,-6.075206914307897,0.04625012274651709,-1.9931034277159558,False,
6916,6916.0,False,6916,6916.0,5,2616,True,6.538460631350836e-11,-6.530879461615692,0.21417149891568155,-1.2421763623970155,False,
6916,6916.0,False,6916,6916.0,10,1308,True,2.98794092592443e-10,-6.299403062995389,0.5629393966758153,-0.5784810366937881,False,
6916,6916.0,False,6916,6916.0,20,654,True,4.351830142528509e-09,-5.870233033208318,0.8685107351368841,-0.1655504615640485,False,
6916,6916.0,False,6916,6916.0,40,327,True,1.2966695195778664e-08,-5.686503207271429,0.6516157642921532,-0.4515186808693355,False,
7049,7049.0,False,7049,7049.0,2,6475,True,1.427675973629866e-08,-5.670035904006194,0.2333811245029026,-1.1916943239059867,False,
7049,7049.0,False,7049,7049.0,5,2590,True,4.722642972930542e-08,-5.461448860271814,0.23390258947422915,-1.190365951363925,False,
7049,7049.0,False,7049,7049.0,10,1295,True,2.0506362232019025e-08,-5.60767416154522,0.765890247914832,-0.29775488778833503,False,
7049,7049.0,False,7049,7049.0,20,647,True,6.277811230889205e-08,-5.4107021493253615,0.9153165845030329,-0.10633497291714938,False,
7049,7049.0,False,7049,7049.0,40,323,True,5.097504111509026e-08,-5.4478754183981435,0.8325768905258486,-0.21139777792383485,False,
7182,7182.0,False,7182,7182.0,2,6409,True,2.2855553496855833e-07,-5.174472690723294,0.05574470705252343,-1.9130261326872173,False,
7182,7182.0,False,7182,7182.0,5,2563,True,1.3347115602036993e-07,-5.274014773086317,0.15829763185403223,-1.410820216497978,False,
7182,7182.0,False,7182,7182.0,10,1281,True,4.400238823817494e-07,-5.050773804968914,0.3926748800549281,-0.8547765184792993,False,
7182,7182.0,False,7182,7182.0,20,640,True,5.976099620709796e-07,-4.991987911904368,0.8327554931401909,-0.21116888026852348,False,
